reviewer,Candidate,URL,Message,manual_label,comment,chatgpt,check
kai,鄭運鵬,https://www.facebook.com/100044626770324/posts/627058395458381,造謠桃園負債破千億？不要「億氣用事」！ 最近網路流傳一則謠言，說桃市府負債 1500 億，我嚇一跳，想說這應該是在開玩笑。 因為根據財政部國庫署的統計（截至111年7月底止），桃市府的債務僅240億，比升格前還減少了22億，不僅債務額度是六都最低！平均每位市民的負債額，也是六都最少！ 桃園的負債沒有增加，但建設量能卻一點也沒有少！桃園市府的預算規模從8年前的700多億，一路成長至目前的1400多億。 捷運、總圖書館及分館、市立美術館、國民運動中心、社會住宅、下水道系統、親子館、公托中心、幼兒園、社福館、共融公園、河川治理、校舍翻新等桃園市的轉型建設，現在不是已完成，就是在建設的途中。 桃市府預算的每一分錢，都是花在市政建設的刀口上。 鄭文燦當桃園市長，財政替大家顧好、建設為大家爭取到，現在還要被各種謠言傳到飽。 這種假消息，要拜託大家為桃園闢謠！,1,Talk about 前任市長做了什麼,0,0
kai,鄭運鵬,https://www.facebook.com/100044626770324/posts/635919881238899,「運轉桃園 勝利啟航」誓師大會，今天晚上在我的北桃園競選總部盛大舉行，現場湧入萬名鄉親。感謝蔡英文 Tsai Ing-wen總統、鄭文燦市長，還有許多好朋友的鼎力相助，活動才能那麼順利圓滿。 我要特別謝謝我的好戰友3Qi.tw 陳柏惟，以及台灣奧運金牌舉重選手 #陳葦綾，今天他們特別到場支持，但我卻因為確診無法當面跟他們致意，真是不好意思。 趁今天這個難得的機會，我透過鏡頭，向現場一萬人多直播視訊，跟大家報告我們團隊在參選後的這一個多月，總共做了哪些規劃：我們在38天內提出35項政策，包含育兒、青年、長者、產業、觀光等大項，致力於照顧市民的全面需求，未來更會持續努力增加。 我相信這樣運轉速度100%的團隊，未來絕對能讓桃園大進化、對市民的照顧更擴大。團隊要有這樣的效率與執行力，才可以延續這八年來，鄭文燦市長成功翻轉桃園，讓桃園在全國立下許多第一名的好成績。 由我來接棒，就是要讓未來的桃園能繼續大運轉！未來我當市長，我希望照顧桃園市所有的年輕家庭、小朋友、長者及青年，讓桃園成為大家能享受生活的好地方。 這一個多月，我使出100%的努力，希望11月26日能獲得市民的大力支持，大家一起照顧桃園，一起讓桃園持續運轉！ #運轉桃園大進化 #好想去現場喔,1,NA,1,1
kai,鄭運鵬,https://www.facebook.com/100044626770324/posts/683628309801389,謝謝超過2000位不畏風雨的楊梅鄉親！為桃園，挺③而出！ 今晚的楊梅，滿滿的熱情，一點也不冷！謝謝蘇貞昌院長、鄭文燦市長，我的好鵬友3Qi.tw 陳柏惟、廖筱君粉絲團，超過2000位不畏風雨的鄉親們，一起到場力挺！ 如果八年前，大家沒有選對人，沒有選擇鄭文燦市長，桃園沒有育兒津貼、健保補助、長者假牙補助、親子館、社福中心；讓桃園繼續進步，一定要跟鄭文燦市長有共同理念、合作默契的鄭運鵬，來延續桃園的市政好成績！ 過去，在立法院遇到再大的困難，需要協調的時候，大家都知道，找我就對了，未來桃園市民朋友有需要幫忙，也找我就對了！三天後的選舉，不可能只有我一個人就可以完成，楊梅的發展，桃園的進步，要靠每一位好鵬友出來投票，共同守護我們的進步，讓這份光榮感繼續延續下去。 #票投鄭運鵬 #進步不回頭 #為桃園挺3而出 #1126出門投票,1,NA,1,1
kai,鄭運鵬,https://www.facebook.com/100044626770324/posts/623112695852951,我跟你們講，我不但懂玩具，我更懂怎麼幫助爸爸媽媽，顧好那些吵要買玩具的小朋友。 鄭運鵬當桃園市長，會馬上推動「#育兒福利多」，讓桃園「公托多」、「公園多」、「更好托」、「延長托」、「輕鬆托」、「待遇優」，快點開圖片來了解更多！ 我相信家長在照顧孩子之餘，應該有權利在生活中保留其他選項，包含我主張在桃園建立兒童醫院、公立兒童樂園，都是為了打造一個讓家長安心生養的環境。 市政府可以、也應該提供更多的托育能量，讓爸爸媽媽安心育兒、兼顧工作，在桃園享受美好生活。 #運轉桃園大進化 #你的育兒神隊友上線了,1,NA,1,1
kai,鄭運鵬,https://www.facebook.com/100044626770324/posts/664239485073605,感謝 蔡英文 Tsai Ing-wen 總統、賴清德副總統、鄭文燦市長今天前來參加我的北桃園競選總部暨百工百業、北區宗教後援會成立大會，更感謝親自前來現場給我加油打氣的市民朋友，以及收看直播的好鵬友們。 八年前，市民朋友用選票支持鄭文燦，八年後，桃園已經變得很不一樣。不論是長輩照護、育兒津貼、河川整治、工商發展、公共建設，桃園都是全台灣的模範生。 這次的選舉，對手張善政來到桃園後，仿效四年前韓國瑜的選舉模式，把桃園批評地一文不值，抹煞桃園這八年來的進步。四年前，高雄市民給中國國民黨一次機會，結果市政停擺，施政滿意度從前段班變成墊底，但是桃園還有許多大型公共建設要持續進行，我們不能重演高雄的噩夢。 桃園正在進步，不能走回頭路。這幾年來，我和鄭文燦市長在中央、地方，一起合作爭取許多重大建設，我們讓桃園機場捷運通車了，鐵路地下化順利動工了，四大客家亮點建設也成為大家旅遊的景點，還有許許多多的大建設，都在進行當中。 選對人，桃園就會進步。八年前，市民朋友當鄭文燦的靠山，現在需要市民朋友當我的靠山，希望大家一起疼惜鄭文燦市長的好成績，我們還有很多工作尚未完成，鄭文燦市長打下的基礎，我一定會努力接棒，讓建設順利完成。 今晚的感動，化作28天後的行動，肯定8年鄭文燦市長的政績，票投3號鄭運鵬，相信我可以超越鄭文燦市長，帶領桃園大進步，行動就是票要投出來！ #疼惜鄭文燦 #票投鄭運鵬 #桃園正進步 #進步不回頭,1,NA,0,0
kai,鄭運鵬,https://www.facebook.com/100044626770324/posts/631094281721459,從我參選以來，一直有支持者朋友說我們桃園的選舉看起來特別歡樂！我說選舉就是要開心，不但要開心打仗，更要開開心心的迎接勝選💪 讓大朋友小朋友都開心的 #勇者號出任務，龜山場圓滿結束！謝謝 On.P.Young 紅鼻子馬戲團 與 好玩的劇團 帶來精采的表演。 什麼樣的城市最適合市民居住？絕對是讓孩子開心、家長放心的城市。未來我將建設更多共融公園、補足人力並提高幼保人員待遇、提供定點臨托與延長送托服務，讓桃園變得更宜居，市民得以放鬆享受生活。 「勇者號出任務」總共12場親子活動，至10月14日在全桃園跑透透，各位大小勇者我們來日再會！ #運轉桃園大進化,1,NA,1,1
kai,鄭運鵬,https://www.facebook.com/100044626770324/posts/664079688422918,勇者號遊行出發！跟著桃園勇者好鵬友向前衝！ 「勇者號，出任務！」本週是萬聖節特別篇，今天我化身 #進擊的巨人 中的里維兵長，和小朋友們一起參加萬聖節大遊行，體驗中壢區的活力氣氛！ 中壢區有許多年輕家庭，希望我的育兒政策，包含臨時托、延長托、托育補助加碼等，可以做各位爸爸媽媽的神隊友、做大家的靠山，減輕爸爸媽媽的負擔，讓大家都能好生活、享受生活！ #超級好鵬友 #爸媽神隊友 #票投鄭運鵬 #進步不回頭 #萬聖節快樂,1,NA,1,1
kai,鄭運鵬,https://www.facebook.com/100044626770324/posts/647640836733470,「#勇者號出任務！」在大溪場圓滿落幕🌟明天（9日）下午，將在平鎮區中庸路（文心路至開封街段）熱鬧展開！ 今天現場許多家長帶著小朋友，欣賞由「馬戲之門」帶來精彩的氣球及馬戲團表演。會場週邊有球池、動力沙、造型氣球等親子遊樂攤位，希望帶給市民朋友愉快的連假下午。 我們桃園的小朋友，要比別人更幸福！我會推行良好的育兒政策，並將桃園優良市政延續，讓爸爸媽媽都可以帶著桃園小勇者，一起在桃園享受宜居又放鬆的生活。 奠基在鄭文燦市長推動「友善托育補助」政策之上，我上任將再加碼！ 將送托托嬰中心補助調升為3000元，加上中央補助，共領到11500元；送托保母補助調升為2000元，加上中央補助，共領到10500元。 希望這樣能更減輕爸媽送托負擔，讓育兒環境更友善。 除此之外，也希望照顧到辛苦的家長，未來將在親子館、公托中心設置「定點臨托」服務，以小時計費，並補助中低收入戶；而未來如果家長有晚上「延長送托」的需求，將由市政府補助協助。 讓家長都能夠輕鬆托、延長托、更好托，政府就是家長的「好神托」！ 「勇者號，出任務！」明天將前往平鎮，現場除了許多互動式體驗遊戲區，更由「創造焦點」帶來精彩的氣球及戲劇表演。 各位好鵬友，我們明天見！ #勇者號出任務 #運轉桃園大進化,1,NA,1,1
kai,賴香伶,https://www.facebook.com/100046959711590/posts/608724617369523,廖老大，你平常言論都很貼近民眾的心聲，大家都很喜歡你。我也相當尊重欣賞你的言論。 但是這一次你真的說得不對！女性懷孕歧視是包括調動、降薪不友善的環境。這些都可能構成 #就業歧視。 而且別人公司如果跟著這樣做，那一家公司保證被檢舉，反而是害了別人。 更何況，#台灣出生率全球倒數第二，如果沒有對懷孕女性友善職場，#年輕人更不敢生小孩。 請廖老大不要再散播這樣的說此言論，台灣老闆也有 #企業社會責任，我們應該一起創造對 #懷孕女性 的友善工作環境。 #懷孕歧視 #友善職場 #少子化 （圖取自三立新聞）,1,NA,1,1
kai,賴香伶,https://www.facebook.com/100046959711590/posts/578540627054589,#桃園開戰 需要有你 #捐款募集中 我來自社運，選舉不是我的強項。開創新政治，需要眾人之力一起前進！ 成為桃園市長參選人，並不在我本來的人生規劃中。但從年輕時在桃園機場貨運站工會的秘書工作，是我第一個工會工作，我在桃園租房、買車，與工會好朋友一起抗爭，後來在台北市府工作，許多同仁也來自桃園，當時工作時一起努力打拼的好朋友，如今成為桃園市長選舉時極力幫助我的人，都是我從沒意料到的事。 桃園近幾年來變得不一樣，但 #房價卻越漲越高，不只年輕人買不起房子，隨著房價高漲，城市內的食衣住行費用在店家房租的壓力下、#物價不斷墊高。執政者當初承諾打擊土地惡性炒作，選後卻與投機者合作，透過各種土地利益分配，營造出高評價的形象，這是我們期待的市政府嗎？ 交通更是許多人的痛，上班塞車已是桃園人的日常，道路壅塞越來越嚴重。不只塞車痛苦，道路也不安全，桃園車禍肇事死傷、＃酒駕死傷比率高居六都之冠，「安全是回家唯一的路」，每天心驚膽戰的在馬路上奔波討生活，難道是桃園人的宿命嗎？ ＃公設托育托嬰嚴重不足，有媽媽心酸地說：抽中公托是「天選之人」，新興區學校校舍欠缺、孩子被迫與合校上課，好不容易帶著孩子在新社區買房入住，卻因為設籍太晚、排不上鄰近學校，不得不到處找人想辦法，要怪自己太窮、太晚買房嗎？ 不只生活環境有待提升，＃桃園區域發展不均衡 更是嚴重，楊梅、新屋、觀音、平鎮、龍潭、中壢...生活環境、公共建設都亟待振興，客家文化也亟需復振。 在後疫情時代，儘管民怨高漲，但兩大黨高層卻只在乎自己利益，只以政治算計、不顧地方反彈，執意徵召參選，出現「官老爺空降」、「論文爭議」、「球場缺失」，依舊以少數人利益至上、力挺爭議人選，我們還要繼續被這樣的政黨算計綁架多久？ 桃園需要改變！桃園需要一個能站在基層、平民立場思考的市長，需要一個兼具社運、政府行政經驗的市長，改變桃園，我們必須做共下打拚，才能翻轉桃園，讓桃園前進！ 香伶參選桃園市長，需要你的支持。有錢出錢、有力出力，信賴台灣，改變桃園，需要有你！ ＃小額捐款連結請見留言處 戶名：111年桃園市市長擬參選人賴香伶政治獻金專戶 銀行：台灣銀行 群賢分行 004 帳號：162-00100837-2,1,NA,0,0
