Candidate,time,URL,Message,社會住宅,幼托政策,長照政策,運輸,經濟發展,other,manual_label
盧秀燕,2022/8/18,https://www.facebook.com/100044147541030/posts/643551963793049,市長、議員聯合提名，今天台中隊正式成軍！ 三年多來，市議會認真監督秀燕，為市民看緊荷包，國民黨的議員都很厲害，把秀燕與市府團隊盯緊緊，感謝議會的大力支持，一起讓台中有感進步。 台中市多項建設一一動工、完工，堅守財政紀律，可舉債額度成長幅度達323%，尚可舉債額度與107年時相比，大幅增加可舉債空間，財政改善成績，六都第一。 感謝 朱立倫 主席、胡志強 市長、 好立委 楊瓊瓔、 江啟臣 委員、 顏寬恒 委員、議長張清照、 顏莉敏 副議長，和所有議員候選人，與秀燕一起共組「台中隊」。 我們是為市民 #拚好日子 的團隊，市民期待的每件小事，都是我們台中隊心中的大事，努力推動，努力實現。 只要台中好，台灣會更好！,0,0.0,0.0,0.0,0.0,1.0,6
盧秀燕,2022/8/18,https://www.facebook.com/100044147541030/posts/643634880451424,大家應該認得梓展局長。他算是市民的老朋友了，在疫情嚴峻時，他親上火線，防範疫情。 昨天中央政府一次頒給衛生局8大獎項。這些肯定，也是要給予所有一同防疫的人員，作為市長，我很榮耀，台中有如此精實的防疫團隊。 疫情高峰期，梓展局長領導防疫團隊，蠟燭多頭燒，市民的醫療需求、醫療院所的防疫資源、與中央協調疫苗、採購快篩，所有的需求都湧向衛生局，壓力非常大。 我永遠記得在記者會上，哽咽的說出基層防疫人員，不怕艱難，確診了、病倒了，仍堅持要在家上班，為市民服務，讓我們平安的度過疫情。 台中市一次獲得8大獎項，我為全體協助防疫的人員驕傲，因為大家專業、認真，受到市民與中央肯定，也要再次感謝市民，在疫情期間配合防疫政策，一同守護台中。 秀燕要感謝衛生局、民政局、教育局、環保局、社會局、警察局、消防局等局處，更要感謝全體醫護、藥師、市民與防疫團隊，你們都是台中英雄！,0,0.0,0.0,0.0,0.0,1.0,6
盧秀燕,2022/8/19,https://www.facebook.com/100044147541030/posts/644299407051638,台中勇警聯手緝獲 #柬埔寨人口販運 犯罪集團成員！ 台中勇警與刑事局、屏東縣警、移民署聯手偵辦，今天將涉嫌人口販運的3名嫌犯逮捕。 打擊犯罪，守護市民，我對台中勇警有信心。 近日，有許多青年朋友受到海外高薪廣告誘騙，落入人蛇集團的詐騙陷阱，市民朋友務必要相互提醒，顯非相當的報酬，很有可能就是詐騙。 擔心「求職詐騙」可以打165反詐騙專線查證，或是直接尋求台中「就業服務處」的協助。 如果身邊的家人有類似的遭遇，請直接向警察局報案，台中勇警必儘速偵處並依法究辦，打擊不法。,0,0.0,0.0,0.0,0.0,1.0,6
盧秀燕,2022/8/19,https://www.facebook.com/100044147541030/posts/644414667040112,明天我們相約出門，一起陪孩子看戲！ 暑假的尾聲，我們特別邀請了 紙風車劇團 在烏日高鐵站，戶外首演《哪吒鬧龍宮》，很榮幸紙風車30週年大戲，首次戶外演出就在臺中。 《哪吒鬧龍宮》 結合真人演出與布袋戲搭配的創新概念 更用現代投影與傳統北管呼應節結合 把雋永的民間傳奇故事用嶄新的詮釋 除了讓孩子能一睹傳統文化之美 更能在故事中了解人與人彼此守護的重要性❤️ 我們一直努力打造大臺中為文化城🎁歡迎大家一起大手拉小手，出門看戲，支持文化活動。 🍄時間：8/20日(六)晚上七點 🍄地點：高鐵臺中站站前廣場(鄰高鐵三路) 😷演出場地內禁止飲食，保護別人也保護自己，看戲請全程佩戴口罩，感謝大家配合!,0,0.0,0.0,0.0,0.0,1.0,6
盧秀燕,2022/8/20,https://www.facebook.com/100044147541030/posts/644860696995509,守護台中，我堅持。 守護言論自由，我支持。 台中是文化城，台中人在文學、音樂、電影，許多的藝術創作中，有著驚艷世界表現，這是因為我們生長在台灣言論自由的沃土上。 充滿文化力的台中人若失去言論自由的沃土，如同「根不落土」將無法再次百花綻放、美豔動人。 隨著時代的進步，現代網路論壇、社群媒體已是創作者重要的發表場域，若要立法管制數位平台，秀燕必須呼籲中央政府要站在使用者的立場，傾聽社會的聲音，讓創作者在網路上仍能暢所欲言，自由創作。 秀燕清楚知道網路快速傳播的特性，違法、錯假的資訊如同病毒擴散，已經讓我們付出許多了社會成本，但務必要對民主制度與國人智慧有信心，人民已從過去的經驗中逐步產生抗體，言論自由才是台灣社會最好的疫苗。 #數位中介服務法,0,0.0,0.0,0.0,0.0,1.0,6
盧秀燕,2022/11/9,https://www.facebook.com/100044147541030/posts/705039747644270,#經濟指標 #六都第一 秀燕上任前，喊出台中富市3的概念，希望能讓市民「安居樂業」，台中的經濟發展，攸關每個人的生計，關係每個產業的續存。 根據最新資料顯示，即便有疫情因素，台中今年第3季經濟表現仍很好，有11項經濟指標奪得「全國第一」！這次新入榜的指標有兩項，商業登記家數、資本額成長率，也是六都第一。 秀燕很重視的「台中購物節」，去年在疫情的重創下，更是取得291億元的佳績，成功帶動民間消費，是全國含金量最高的購物節。 秀燕上任來，努力招商引資，金額已突破2兆5百餘億元；上半年的失業率3.6%，六都最低，勞動參與率61.5%，是台中市歷史新高。 台中是秀燕的家，我們一起在台中打拚經濟，創造幸福進行市。 #燕子政績,0,0.0,0.0,0.0,1.0,,5
盧秀燕,2022/11/10,https://www.facebook.com/100044147541030/posts/706286874186224,#大智路打通 #燕子政績 有時跑行程，經過這裡，還會隨手一拍，這裡已跟從前不一樣。 大智路打通問題，曾被外界揶揄不可能，甚至發生激烈陳抗，秀燕上任後，拿誠意換同意，沒有住民抗議，取得了「大智慧學苑大樓」的住戶首肯，被外界稱為「全台最大住商拆遷案」典範。 大智路打通後，讓火車站前、後站，更加貫通，節省用路人的繞道時間，帶動當地的繁榮發展。13年未解的難題，秀燕要感謝整體市府，當地住民，我們一起努力，把不可能扭轉成功，你們都是城市英雄。 再給秀燕四年，我們一起攜手，讓台中更不一樣。,0,0.0,0.0,1.0,,1.0,"4, 6"
盧秀燕,2022/11/13,https://www.facebook.com/100044147541030/posts/708339083981003,台中是秀燕的家，市民就是我的家人。 將近4年的時間，越來越多的市民朋友稱呼我為媽媽市長。 我很感動、我很感謝，媽媽市長的稱呼，對我而言是「無上的光榮」。 市民肯定秀燕做「媽媽市長」，讓我更堅毅照顧好台中。 #天下的媽媽都是一樣的 ❤️媽媽是勇敢的 當危機來的時候守護這個城市。過去四年碰到兩個大災難，第一個是百年大旱，市府即時調度水源度過危機，第二個是撼動全球的新冠疫情，超過200場防疫直播記者會，希望讓市民因為「媽媽在家」而感到安心，台中首創快打站，總共開了超過5000場、服務將近200萬人次，因為唯有長輩健康，兒女才能安心，城市才能維持如常運轉。 ❤️媽媽是有信用的 「開不了工要開工、完不了工的要完工」是我對市民的承諾。大智路打通，13年難題解決了。捷運綠線蓋了十幾年，去年通車了。中央公園是全國最大在市中心的公園，老人健保補助和生育津貼提高也做到了，過去不可能的任務，媽媽會想辦法完成，用媽媽的魔法，盡全力幫市民圓夢。 ❤️媽媽是包容的 我們施政不分年齡、不分地域、不分黨籍，聆聽民意。希望台中永續發展，每個好的建議，只要對台中好，我們一定兼容並蓄。我們首創國民暨兒童運動中心，希望讓孩子也能享受到舒適的場館，加上150座美樂地共融公園，孩子、長輩、身障朋友都能在台中感受到市府的關心。 ❤️媽媽是公平的 對秀燕來說，手心手背都是肉。秀燕對每個區域都是公平的，原市區的市政路延伸、屯區的太平市民大道、海線的溫寮溪聯外道路、山城的東豐快復工，我們施政不分地區、不分藍綠，市民的需要，我們都會努力做。 為母則強，秀燕會讓台中持續走在良善的道路上。今年我們要為下一代樹立善良的典範，懇請所有市民與盧秀燕一起攜手守護台中，11月26日請出門投票，支持真正守護台中的人。 議長張清照 江啟臣 好立委 楊瓊瓔 顏寬恒 陳政顯 為民說話-吳瓊華 黃健豪-北屯漸好,0,1.0,1.0,1.0,,1.0,"2, 3, 4, 6"
盧秀燕,2022/10/30,https://www.facebook.com/100044147541030/posts/698655348282710,東豐快速道路，歷經了太多曲折。 再次開工，我們都要一起拚完工。 東勢豐原快速道路從胡市長時代開始動工興建，因為換了市長就被迫停工。 興建到一半的橋樑停在大甲溪上，從東勢大橋經過，遠遠就能望見斷橋，今天我們終於能跟斷橋說再見。 921地震時，因為台3線中斷，山城地區居民難以搶救，遺憾不能重演，東豐快就是救災救難的「生命線」，也是促進地方發展、便利山城居民往來的「生意線」，我們一定要興建。 秀燕上任時，「東豐快」預算被中央收回、環境影響評估也被撤銷。沒錢、沒環評，等於一切必須從頭再來一次。 台中優質的建設團隊，將拆遷戶數破百戶降低至2戶，同時辦理復工、重啟環評，因停工延遲多出來數十億的費用，由市府先自掏腰包墊付，並請託 江啟臣 委員 向中央爭取預算，多路並進加速復工作業。 歷時3年，今天順利發包復工。 今天開工，不能再停工，我們一起拚完工。,0,0.0,0.0,1.0,,1.0,"4, 6"
盧秀燕,2022/9/8,https://www.facebook.com/100044147541030/posts/658311688983743,🌕中秋連假，真的要「芭比Ｑ」了！🍗🥓🍢 中秋是一家團圓的時刻，秀燕先祝福大家中秋節快樂。 今年想要BBQ的朋友，可以前往「清水區鰲峰山公園烤肉區」及「北屯區中正露營區」烤肉。其餘公園、綠地與園道等公共場所，均不開放烤肉及野炊喔！公共環境要靠大家一起維護，感謝市民朋友的配合。 秀燕還要提醒大家，務必遵守防疫規範： ⚠️除拍照用餐外，全程佩戴口罩 ⚠️不得逐桌敬茶敬酒 ⚠️未接種疫苗之長者、幼兒，不建議參加 ⚠️如有症狀請勿參加烤肉聚會 遵守防疫規範能保護自己也保護家人，共度美好中秋佳節🥮,0,0.0,0.0,0.0,,1.0,6
盧秀燕,2022/10/14,https://www.facebook.com/100044147541030/posts/686328769515368,十全十美｜守護下一代是我們共同的承諾 回顧執政3年多，我們累積「女性執政」的經驗，證明女性不只可以守護家庭，還可以守護一座城市。 女性執政的溫柔、細心、守護、堅持、勇敢，而且具有同理心，當全球面臨疫情，我們沒有停下建設的腳步，一方面防疫，一方面不斷建設，台中更是首創疫苗快打站、防疫前進指揮所，證明女性能把自己的家顧得很好。 從省議員、立委，秀燕經歷九次選舉，很可惜今年是抹黑最嚴重的一年，有人說媽媽只會「送往迎來」，還有人說「媽媽市長只顧柴米油鹽醬醋茶」，更有人批評秀燕是「不稱職的媳婦」，這些用傳統觀念綁架、惡意攻擊，抹煞女力執政的努力。 感謝來到現場的朋友，也感謝線上觀看的朋友，用行動為我們加油，讓我們確信，侮辱性的批評，台灣人不會認同，只會讓我們更堅定，更勇敢、更團結。 10位女性參選的縣市首長同台，象徵的「十全十美」，堅持正面選舉，給下一代民主的榜樣，證明女性能夠守護城市、守護台灣、守護下一代。 這一次，我們勇敢投票。 這一次，我們為自己投票。 這一次，我們為台灣更好投票！ 我是盧秀燕。 守護台中，我堅持。 守護台灣，我們一起走！, ,,,,,1.0,6
盧秀燕,2022/11/3,https://www.facebook.com/100044147541030/posts/701440821337496,"下次聽到「孩子會帶財」不要急著翻白眼！ 在台中，孩子真的能帶財。 我們推動 #囤房税，落實居住正義，稅收就用在青年身上。現在扶養一名0-12歲的子女，市府提供4000元房屋租金補助，以此類推最高補貼至1萬2,000元。 這次的租屋補貼，我們決心一定要發到爸爸媽媽手上。市府會調查符合資格的年輕爸媽，主動通知符合補貼資格，收到確認函後可以在線上回覆申請意願，即可完成申請。 台中的孩子，市府跟你一起養。 除了租屋補貼，市府還有 ✅生育津貼 ✅托育補助 ✅育兒津貼 ✅達成公托公幼倍增 ✅全市12座親子館 更多的福利措施，可以前往 #社福便利站 了解。 📡台中市府做你育兒的後盾： https://i-welfare.taichung.gov.tw/people/index ☎️育兒租屋補貼請洽： （04)22289111 #64601~64605",1,1.0,,,,,"1, 2"
盧秀燕,2022/10/28,https://www.facebook.com/100044147541030/posts/696813011800277,這條橋，讓我們更靠近。 大肚和美大橋，民眾期待十年。在中央、台中、彰化共同的努力下，終於迎來動工。 台中大肚到彰化和美，中間隔了一條烏溪，兩邊繞行，要30分鐘到時間，橋梁開通之後，未來往來大肚和美只要2分鐘即可到達。 建設紓緩鄰近的交通，更重要的是車潮、人潮也意味著錢潮，帶動這台中、彰化兩縣市的民眾更好！ 長達1.6公里的大橋興建不易，感謝 顏寬恒前立委多年來不斷奔走，爭取經費。還要感謝 王惠美縣長與台中、彰化的公務同仁在全國缺工缺料的挑戰下順利開工，更要感謝中央政府，與地方齊心為我們國人拚出更好的生活！, ,,,1.0,1.0,1.0,"4, 5, 6"
盧秀燕,2022/10/22,https://www.facebook.com/100044147541030/posts/692500008898244,從白天到黑夜，秀燕今天總共跑了8場競選行程，現在還在回家的路途中，有人說這是「鐵人行程」，但我不以此為苦。 記得很清楚，4年前剛開始競選非常辛苦，跟我同時參選的議員候選人與秀燕一起努力，齊心翻轉台中，仔細討論如何經營台中，聯合推出共同政見，為台中錨定符合民意的新方向。 當時 張善政院長，也是秀燕競選時的重要夥伴，到台中用曾任行政院長的高度，幫助我爭取更多台中市民的認同。 選舉結果出爐，秀燕與議員的聯合政見，受到市民的肯定，當時的聯合政見例如恢復長輩健保補助、青年社會住宅、公托公幼倍增、兒童國民運動中心已經從參選政見，成為現在台中的新樣貌。 4年來受過太多人的幫助，這一次我與善政都在競選直轄市長，台中優質的市議員也正在拚搏市民認同，我們就是為民眾 #拚好生活團隊。 秀燕請託大家，如果認同我們過去四年累積的成績單，請給我們再一次的肯定，1126用選票拚好生活，用選票挺善良！,1,1.0,1.0,,,1.0,"1, 2, 3, 6"
謝龍介,2022/9/7,https://www.facebook.com/100044147934163/posts/652213342926924,生育津貼六都最少，產檢補助門檻太高 台南市人口持續減少，主要原因之一就是生育率太低，但是台南市的生育津貼卻只有其他五都的一半，產檢補助門檻又太高，看得到，吃不到。 以生育津貼來說，台灣生兩胎的家庭最多，但台南市生第一胎、第二胎的補助卻最少，要生到第五胎才補助五萬元，試問現在有多少父母會生到第五胎？這種脫離現實的津貼政策，根本不是解決問題，不是造福市民，倒像是為了宣傳而宣傳，台南市政府竟然還沾沾自喜，編了順口溜說：「五燈獎，過五關，獎五萬」。 六都第一胎及第二胎的津貼，數字一比就知道，台南市都是最少： ⚠️第一胎補助 1萬元：台南市 2萬元：台北市、新北市、台中市、高雄市 3萬元：桃園市 ⚠️第二胎補助 1.2萬元：台南市 2萬元：新北市、台中市、高雄市 2.5萬元：台北市 3萬元：桃園市 此外，台南市現行的產檢補助門檻也極為嚴苛，相較於新北市直接補助孕婦28趟，每趟200元，台南市的孕婦如果想申請交通費補助，必須是懷孕20週以上且符合居家安胎者。每趟最高補助200元，補助上限金額為4000元，一次來回，就算兩趟。 謝龍介主張： 📌生育津貼第一胎3萬、第2胎起5萬元。 📌比照新北市，補助28趟產檢交通費，每趟200元。 #台南值得更好, ,1.0,,,,,2
謝龍介,2022/9/4,https://www.facebook.com/100044147934163/posts/650004899814435,台南市老人福利，長期是六都最差，昨天我向大家報告了，黃偉哲市長是如何推託，甚至還牽拖盧秀燕市長，又被打臉。今天我想向大家說明的是，民進黨是如何軟土深掘，一騙再騙。 今年，我宣布參選之後，強力主打全額補助老人健保費，台南市一定要追上其他五都，結果卻遭到黃市長冷嘲熱諷，殊不知，這是多數台南長輩們共同的願望。 7月9日，黃市長還在接受專訪時批評長者健保全額補助是「#大撒幣」、「這樣的政策賞味期很短」、「用了會上癮、上癮一段時間會麻木，劑量要一直增加」。結果，7月14日他就不得已「髮夾彎」，說從明年元月起也要補助。 但是，黃市長迫於民意的壓力，不得不跟進我的主張，卻還要死鴨嘴硬，還要欺騙百姓，民進黨宣傳說，這個被逼出來的補助方案，「比新北市好一點」。但事實上，#比新北市差得遠了，一比就知道： 台南市： ⚠️總所稅未達5％者： 65歲到79歲每人每年3000元 80歲到89歲每人每年4500元 90歲到99歲每人每年12000元 100歲以上每人每年20000元 ⚠️綜所稅5%到12%者： 每人每年1000元 新北市： 📌總所稅未達5%者： 全額補助 📌總所稅5%以上者： 65歲到79歲每人每年3324元 80歲到89歲每人每年4000元 90歲到99歲每人每年10000元 100歲以上每人每年20000元 簡而言之，黃市長是 #將新北市的排富門檻，#當成台南市的一般性適用，換句話說，台南長輩比起新北老人所享受到的補助，直接降了一個檔次！比起拒絕補助的無心又無能，混淆視聽，操弄話術，黃市長與民進黨，難道真把台南人都當成了朝三暮四的猴子，這麼好唬弄？ 讓謝龍介來做，補好補滿，童叟無欺，#這只不是荷包的問題，#而是尊嚴！, ,,1.0,,,,3
謝龍介,2022/11/22,https://www.facebook.com/100044147934163/posts/709425690539022,每個人年輕時打拚付出，年老時應該要受到照顧。龍介希望台南的「老人健保」可以免費，現在六都裡面就只有台南沒有，台南其實可以做得到。 龍介從政以來，不斷打貪揭弊，也督促自己不能官商勾結，對市民要忠誠，所以我想成立「馬上辦中心」，任何人都可以到市長室陳情，龍介不推拖，親自替市民收件交辦，不讓市政人員刁難市民。 台南少子化嚴重，年輕人不生孩子，怕養不起，因此龍介想鼓勵大家結婚生子，生育補助第一胎三萬、第二胎五萬，三歲以下尿布免費，陪你一起養小孩，減輕負擔，在我的心裡，幸福就是敢戀愛、敢結婚、敢生小孩。 台南的未來需要青年回鄉一起發展，用容積率換社宅，讓人人有房住，再推青年社宅二年免費，協助青年工作、創業，希望你們回來跟龍介一起經營台南，你們就是這裡的未來。 我是台南市長候選人 3 號 謝龍介 給我4年，讓你懷念40年！ 感謝 韓國瑜 徐巧芯 江啟臣 趙少康 馬英九 羅智強 朱立倫 童小芸競選團隊 支持！,1,1.0,1.0,,,1.0,"1, 2, 3, 6"
謝龍介,2022/6/22,https://www.facebook.com/100044147934163/posts/600814744733451,謝龍介據實稟告，誠懇請託，年底選戰，需要大家有錢出錢。 100元、500元不嫌少，1萬元、10萬元也不怕多，大軍未至，糧草先行，是行軍打仗的硬道理。否則，就怕落得巧婦難為無米炊，一文逼死英雄漢。 其實早在四月份，我就已經開設募款帳號，但是當時疫情方興未艾，很多鄉親，正跟病毒奮戰；很多市民，可能遭受衝擊，需要應急，需要復原，需要振興，我實在無法開口向大家募款。直到上週末，「#百廟祈福」啟動，途中好多熱情支持者，都説想要「#抖內」支持，團隊建議我，是時候了。 也不瞞大家說，相較於偉哲兄濫用市府資源輔選，連市場改建預算，都要錙銖計較能換到多少選票。謝龍介團隊就算還不到一窮二白，但若是再不籌集資源，只怕很快無以為繼，會被偉哲兄與民進黨國家機器拿錢，活活砸死。 任何一筆捐款，都不只是資源，還是意念，謝謝你願意相信，我絕對為你，拚到鞠躬盡瘁！ 隨文附上「出征版」與「懇託版」兩款募款圖，任君挑選，敬請分享轉傳。 #台南值得更好, ,,,,,1.0,6
謝龍介,2022/5/3,https://www.facebook.com/100044147934163/posts/566594761488783,兩名台大同學確診，被校方安排睡在校內地下室的帳篷裡，沒有衛浴，卻有蟑螂。故事與照片曝光，被網友笑稱簡直就是「末日求生」，但做為政治人物，實在是沒辦法把這當成趣聞，「#笑著笑著就哭了」。 教育部說，目前只有中重症學生可以住醫院、集中檢疫所，或防疫旅館，其餘輕症或無症狀的確診同學，都希望他們返家。如果是境外生，又或者是不便回家，住家無法居家照護的同學，才可以留校隔離。 之前，我分別針對孩童與老人，呼籲台南市政府應該提供高於指揮中心指引的醫療照護，結果「規則永遠追不上例外，計畫永遠趕不上變化」，大家都覺得大學生應該身強體壯，中重症機率不高，對他們疏於照顧，就出現了睡廚房，睡會議室，睡帳棚的窘境。 大專院校，由教育部管轄沒錯，但地方政府，也可以協助，例如提供防疫接駁，補助交通車資，或者安排隔離場所。台南市政府絕不能讓外地來唸書的子弟們委屈，我們的子弟們到外地唸書，不幸染疫了，想回家，就接回來，無處隔離，就安排。 別再上演「#類方艙」。 #台南值得更好, ,,,,,1.0,6
謝龍介,2022/9/15,https://www.facebook.com/100044147934163/posts/657360935745498,前一篇首談台南市交通沉痾，留言互動熱烈，從行人安全、道路品質，再到騎樓整平與管理，都有民怨，顯示這確實是台南鄉親的日常煩惱，會請團隊一一增補，陸續提出對策。 台南市的交通紊亂，不是沒有原因，除了假日的觀光人潮車潮以外，台南「私有運具擁有率」，遠超全國平均，但公共運輸的建設，別說六都排名，跟非直轄市比，都是後段班： ⚠️主計處發布《104年機動車輛及停車格概況》分析報告，台南市平均每百人擁有車輛102.89，遠高全國平均91.1輛。 ⚠️根據交通部2016年發布的統計資料顯示，台南市公共運輸市占率僅有6.7%，遠低於全國平均18.1%。 ⚠️台南市私人運具市佔率則高達 83.7%，高於全國的70.6%，僅次台東縣和嘉義市。 ⚠️2020年底數據顯示，台南市最仰賴私人交通工具，高達96.7％。 ⚠️台南市每十萬人酒駕數18.1件，遠高於台北的2.4件及新北市的5件 台南市至今，是唯一沒有捷運的直轄市，自行開車或騎車，就是台南人的日常，車多了，狀況與亂象自然也多。台南市的交通是結構性問題，市民沒有選擇的餘地，且開車與騎車的金錢與時間成本，遠低於搭乘公共運輸。於是在不增加開車，或機車族負擔的情況下，增加搭乘公共運輸的誘因，例如完善路網，增加班次，優化服務，補貼票價等，都必須做！ ⚠️讓市民自願地選擇公共運輸。 ⚠️讓旅客舒適地享受完善路網。 ⚠️讓行人安全地遊走大街小巷。 這三大目標，我明白，都不是一蹴而就，但已經拖延太久，一定要有人馬上開始，加速推動，先簡後繁，立即有感，我主張： 📌優化台南市公車路網。 📌嚴懲酒駕及危險駕駛，雷厲風行。, ,,,1.0,,,4
謝龍介,2022/9/30,https://www.facebook.com/100044147934163/posts/668700224611569,台南市警員不足，六都最少，消防員竟然也不足，也是六都最少！ 台南市政府甚至被監察院糾正，第一線消防員額懸缺多年未補，縣市合併初期，消防人員僅有886人，12年僅增加257人，去年達到1143人，但依舊是六都墊底，差距還不小，以2021年為例： ⚠️新北市2412人 ⚠️台北市1811人 ⚠️台中市1685人 ⚠️桃園市1600人 ⚠️高雄市1547人 ⚠️台南市1143人 不僅員額不足，人力老化，更是一大問題，根據內政部統計數據顯示，2021年台南市消防員25歲以下僅有4人，29歲以下合計62人，反觀其他五都都在百人以上，顯示年輕消防員不願意到台南市服務，29歲以下消防員人數與比例，台南市又雙雙再度墊底： ⚠️新北市597人，佔比24.72％。 ⚠️桃園市468人，佔比29.06％。 ⚠️台北市313人，佔比17.28％。 ⚠️台中市299人，佔比17.74％。 ⚠️高雄市123人，佔比7.95％。 ⚠️台南市62人，佔比5.42％。 人手不足，勤務過勞，可能是主因！台南市消防人員出勤總數在2021年排名六都第三，高達57057人次，結果近五分之一是由義消出勤，協助救災。我感佩義消勞苦功高，但正規消防員短缺至此，絕非正辦： ⚠️台南市消防出勤總數57057人次（六都第三），義消人次10477人次（六都最多），佔比18.36％（六都最高）。 ⚠️台北市消防出勤總數53268人次，義消人次2082人次，佔比3.9％。 ⚠️新北市消防出勤總數149160人次，義消人次5358人次，佔比3.59％。 ⚠️高雄市消防出勤總數44658人次，義消人次957人次，佔比2.14％。 ⚠️台中市消防出勤總數74650人次，義消人次1425人次，佔比1.9％。 ⚠️桃園市消防出勤總數55628人次，義消人次395人次，佔比0.71％。 因應大法官「釋字785號解釋勤休調整案」，今年6月1日起，消防員勤休制度全面實施兩班制（勤一休一，或勤二休二），這意味著台南市消防人力缺口會更大，對消防弟兄們的精力是無止境的消耗，對台南市民的生命財產也是冒險，我主張： 📌補足消防員額短缺。 📌加發消防危險津貼，激勵士氣，吸引人才。, ,,,,,1.0,6
謝龍介,2022/10/16,https://www.facebook.com/100044147934163/posts/681937629954495,有圖有片有真相，黃偉哲你看到了嗎？ 早在中秋節前夕，我就曾親自走訪麻豆農業倉庫，當面與農民溝通，親耳傾聽他們陳情文旦滯銷，踢爆台南市政府為了粉飾太平，竟然大買媒體業配，置入假新聞，說什麼「完銷」。 結果事實被我揭露之後，台南市政府的反應不是慚愧檢討，反而是說更多的謊，撒更多資源造假，使更大力道打擊提出問題的人！有農民替我打抱不平，說我只要來看一眼，就能拆穿台南市政府的謊言。 今天趁著「百廟祈福」行程間，我依約造訪，果然就看到了滿地落果，無人聞問，拿起一份最富含台灣價值的《自由時報》入鏡，是為了證明拍攝時間。 請問黃偉哲，你還要繼續用人民納稅錢，去買時段播那些假新聞，說麻豆文旦都「完銷」嗎？請你自己來看一眼，有這麼難嗎？, ,,,,1.0,1.0,"5, 6"
謝龍介,2022/11/23,https://www.facebook.com/100044147934163/posts/710050430476548,黃偉哲市長說「老人健保免費」是敗家政策，但六都的台北、新北、桃園、台中、高雄都已經實施「老人健保免費」。台南市一年有1000億預算，補助老人健保要大約18億，只要預算好好分配，龍介一定做得到，照顧老人絕對不是敗家。 另外，龍介希望鼓勵年輕人回台南發展，力推「006688，青年住宅兩年免費」，生育津貼第一胎三萬、第二胎五萬，三歲以下尿布免費...幸福是敢戀愛、敢結婚、敢生小孩，台南需要你們一起來經營，龍介也一定會照顧大家。,1,1.0,1.0,,,1.0,"1, 2, 3, 6"
